Id,PID,Lot Frontage,Lot Area,Utilities,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Val,Yr Sold,Sale Type,SalePrice,Bsmt Total Fin SF,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Land Slope_Mod,Land Slope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Plywood,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,BsmtFin Type 1_BLQ,BsmtFin Type 1_GLQ,BsmtFin Type 1_LwQ,BsmtFin Type 1_None,BsmtFin Type 1_Rec,BsmtFin Type 1_Unf,BsmtFin Type 2_BLQ,BsmtFin Type 2_GLQ,BsmtFin Type 2_LwQ,BsmtFin Type 2_None,BsmtFin Type 2_Rec,BsmtFin Type 2_Unf,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Misc Feature_Gar2,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Roof Matl_Metal,Roof Matl_Roll,Exterior 1st_PreCast,Exterior 2nd_Other,Exterior 2nd_PreCast,Mas Vnr Type_CBlock,Heating_GasA,Age When Sold,Age After Remodeled When Sold,Age Garage When Sold,MS SubClass_1-1/2 STORY FINISHED ALL AGES,MS SubClass_1-1/2 STORY PUD - ALL AGES,MS SubClass_1-STORY 1945 & OLDER,MS SubClass_1-STORY 1946 & NEWER ALL STYLES,MS SubClass_1-STORY PUD (Planned Unit Development) - 1946 & NEWER,MS SubClass_1-STORY W/FINISHED ATTIC ALL AGES,MS SubClass_2 FAMILY CONVERSION - ALL STYLES AND AGES,MS SubClass_2-1/2 STORY ALL AGES,MS SubClass_2-STORY 1945 & OLDER,MS SubClass_2-STORY 1946 & NEWER,MS SubClass_2-STORY PUD - 1946 & NEWER,MS SubClass_DUPLEX - ALL STYLES AND AGES,MS SubClass_PUD - MULTILEVEL - INCL SPLIT LEV/FOYER,MS SubClass_SPLIT FOYER,MS SubClass_SPLIT OR MULTI-LEVEL
867,907253130,69.0174621653085,11050.0,4,9,5,2000,2000,204.0,4,3,4,5,3,2,904.0,0.0,536.0,1440.0,5,2,5,1476.0,677.0,0.0,2153.0,1,0,2,1,1,5,8,8,2,5,2000,3,736.0,3,3,2,253.0,142.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,313000,904.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2879,911175360,60.0,11040.0,4,4,6,1920,1950,0.0,3,3,5,3,3,1,637.0,0.0,0.0,637.0,4,2,5,897.0,439.0,0.0,1336.0,0,0,1,1,1,3,7,8,0,0,1994,1,570.0,3,3,2,0.0,47.0,120.0,0.0,0.0,0.0,0,0,0.0,2006,4,108000,637.0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,56,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1494,908128110,60.0,6931.0,4,7,5,2003,2004,92.0,4,3,4,4,3,1,0.0,0.0,746.0,746.0,5,2,5,760.0,896.0,0.0,1656.0,0,0,2,1,1,4,7,8,1,4,2003,3,397.0,3,3,2,178.0,128.0,0.0,0.0,0.0,0.0,0,0,0.0,2008,5,165400,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2771,907130110,65.0,12438.0,4,6,5,1995,1995,68.0,4,3,4,4,3,1,0.0,0.0,781.0,781.0,5,2,5,795.0,704.0,0.0,1499.0,0,0,2,1,1,4,6,8,1,3,1995,2,473.0,3,3,2,413.0,91.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,187000,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
496,528321010,174.0,15138.0,4,8,5,1995,1996,506.0,4,3,4,4,3,1,689.0,0.0,773.0,1462.0,5,2,5,1490.0,1304.0,0.0,2794.0,1,0,2,1,1,5,9,8,1,3,1995,3,810.0,3,3,2,0.0,146.0,202.0,0.0,0.0,0.0,0,0,0.0,2009,5,403000,689.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,13,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1651,527327050,69.0174621653085,12046.0,4,6,6,1976,1976,298.0,3,3,5,3,3,1,156.0,0.0,692.0,848.0,3,2,5,1118.0,912.0,0.0,2030.0,0,0,2,1,1,4,8,8,1,3,1976,3,551.0,3,3,2,0.0,224.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,195000,156.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1913,535105110,100.0,9600.0,4,6,5,1961,1961,291.0,3,3,5,3,3,3,600.0,0.0,618.0,1218.0,3,2,5,1254.0,0.0,0.0,1254.0,1,0,1,0,1,3,6,8,1,4,1961,2,525.0,3,3,2,0.0,0.0,0.0,0.0,168.0,0.0,0,0,0.0,2007,5,158500,600.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2790,907251100,90.0,11367.0,4,8,5,2002,2002,210.0,4,3,4,4,3,2,932.0,0.0,133.0,1065.0,5,2,5,1091.0,898.0,0.0,1989.0,1,0,2,1,1,4,7,8,1,4,2002,3,586.0,3,3,2,199.0,60.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,255000,932.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1541,909428170,56.0,26073.0,4,5,5,1956,1956,0.0,3,3,4,3,3,1,1116.0,0.0,782.0,1898.0,5,2,4,1898.0,0.0,0.0,1898.0,0,0,2,1,1,3,7,8,2,3,1956,1,484.0,3,3,2,0.0,51.0,224.0,0.0,0.0,0.0,0,3,0.0,2008,5,236500,1116.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,52,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1684,527455250,65.0,7150.0,4,5,6,1966,1966,52.0,3,3,5,3,3,1,725.0,0.0,263.0,988.0,3,2,5,988.0,0.0,0.0,988.0,1,0,1,0,1,3,5,8,0,0,1974,1,360.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,129250,725.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,41,33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
301,909475140,100.0,15602.0,4,7,8,1959,1997,0.0,3,3,5,3,3,1,1247.0,0.0,254.0,1501.0,3,2,5,1801.0,0.0,0.0,1801.0,1,0,2,0,1,3,6,8,2,3,1959,3,484.0,3,3,2,0.0,54.0,0.0,0.0,161.0,0.0,0,2,0.0,2010,5,289000,1247.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,13,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1569,914476080,76.0,10260.0,4,5,4,1976,1976,0.0,3,3,5,0,0,0,0.0,0.0,0.0,0.0,3,2,5,936.0,936.0,0.0,1872.0,0,0,2,2,2,3,8,8,0,0,1976,1,484.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2008,5,100000,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2153,907275150,69.0174621653085,12728.0,4,8,5,2001,2001,256.0,4,3,4,4,3,2,1198.0,0.0,333.0,1531.0,5,2,5,1531.0,908.0,0.0,2439.0,1,0,2,1,1,4,7,8,1,3,2001,3,560.0,3,3,2,184.0,121.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,275000,1198.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1467,907265100,96.0,11690.0,4,8,5,1999,2000,192.0,4,3,4,4,3,3,0.0,0.0,850.0,850.0,5,2,5,886.0,878.0,0.0,1764.0,0,0,2,1,1,4,7,8,1,3,1999,1,560.0,3,3,2,120.0,29.0,0.0,0.0,0.0,0.0,0,0,0.0,2008,5,207000,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,8,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2540,534226060,71.0,9230.0,4,5,8,1965,1998,166.0,3,3,5,3,3,2,661.0,0.0,203.0,864.0,4,2,5,1200.0,0.0,0.0,1200.0,1,0,1,1,1,4,6,8,0,0,1977,1,884.0,3,3,2,0.0,64.0,0.0,0.0,0.0,0.0,0,3,0.0,2006,5,146000,661.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,8,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2368,527450460,21.0,1890.0,4,6,7,1972,1972,380.0,3,3,5,3,3,1,282.0,0.0,212.0,494.0,5,2,5,494.0,536.0,0.0,1030.0,0,0,1,1,1,3,6,8,0,0,1973,1,264.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2006,5,116000,282.0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,34,34,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874,907285020,69.0174621653085,9375.0,4,7,5,1997,1998,573.0,3,3,4,4,3,1,739.0,0.0,318.0,1057.0,5,2,5,1057.0,977.0,0.0,2034.0,1,0,2,1,1,4,8,8,0,0,1998,2,645.0,3,3,2,576.0,36.0,0.0,0.0,0.0,0.0,0,4,0.0,2009,5,219500,739.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
463,528188020,48.0,3480.0,4,7,5,2003,2003,163.0,4,3,4,4,3,1,0.0,0.0,1405.0,1405.0,5,2,5,1405.0,0.0,0.0,1405.0,0,0,2,0,1,4,6,8,1,3,2003,2,478.0,3,3,2,148.0,36.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,173000,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,905377010,69.0174621653085,17140.0,4,4,6,1956,1956,0.0,3,3,5,3,3,1,1059.0,0.0,75.0,1134.0,5,2,4,1229.0,0.0,0.0,1229.0,0,0,1,0,1,3,6,8,0,0,1956,2,284.0,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2009,5,135000,1059.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,53,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2149,907260050,70.0,8749.0,4,7,5,2003,2003,0.0,4,3,4,4,3,1,654.0,0.0,325.0,979.0,5,2,5,992.0,940.0,0.0,1932.0,1,0,2,1,1,4,7,8,1,4,2003,2,610.0,3,3,2,0.0,120.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,5,213000,654.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2069,905226130,91.0,11375.0,4,6,5,1954,1995,0.0,3,3,5,3,3,1,736.0,0.0,231.0,967.0,3,2,5,1299.0,0.0,0.0,1299.0,0,0,1,0,1,4,6,8,1,3,1954,1,494.0,3,3,2,81.0,0.0,280.0,0.0,0.0,0.0,0,0,0.0,2007,5,150000,736.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,12,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1743,528228275,53.0,3922.0,4,7,5,2006,2007,72.0,4,3,4,5,3,3,0.0,0.0,1258.0,1258.0,5,2,5,1402.0,0.0,0.0,1402.0,0,2,0,2,1,4,7,8,1,4,2006,3,648.0,3,3,2,120.0,16.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,10,194201,0.0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
